,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges
3468,0,0,1,1,1,0,0,0,19.7
4487,0,0,1,4,1,1,0,1,24.1
2990,0,0,0,10,0,0,0,0,33.9
6260,1,0,0,13,0,0,0,2,35.4
2544,1,0,0,12,1,1,0,1,78.85
5223,0,0,0,61,1,1,0,2,25.45
5148,0,0,0,65,1,1,1,2,99.35
4066,0,0,0,56,1,1,0,1,64.65
3988,0,0,0,51,1,1,0,1,81.15
6803,0,0,1,43,1,1,1,1,91.25
685,1,0,0,1,1,0,0,0,49.9
4478,1,0,0,3,1,0,0,0,54.2
3243,1,0,0,19,0,0,0,0,39.7
5444,0,0,0,45,1,1,1,0,107.75
4083,1,1,0,68,1,1,1,0,100.2
2837,1,0,0,1,1,0,0,0,20.5
3697,1,0,1,32,1,1,1,0,89.6
4040,0,0,1,59,0,0,0,1,34.8
2230,0,0,1,45,1,0,0,2,20.35
5133,0,1,0,24,1,1,1,0,104.25
2320,0,0,1,63,1,1,0,2,89.4
521,0,1,0,29,1,1,0,0,51.6
522,0,0,1,55,1,1,1,0,85.5
5494,1,0,0,8,1,0,1,0,84.95
5665,0,0,0,34,0,0,0,0,25.05
5662,1,0,0,1,1,0,1,0,70.25
6353,0,0,0,10,1,0,0,0,54.95
780,0,0,1,71,1,0,0,2,73.35
6841,0,0,0,5,1,0,0,0,55.75
6418,0,0,0,31,1,1,0,1,79.3
651,1,0,0,1,1,0,1,0,74.6
5242,0,0,0,20,1,1,1,0,88.7
2196,1,0,1,19,1,0,0,0,20.2
369,0,0,1,72,1,1,1,2,112.6
4606,1,0,1,11,1,1,0,2,25.0
4214,0,0,0,4,1,1,1,0,90.05
377,1,0,0,25,1,1,1,0,104.95
4935,0,1,0,45,1,1,0,1,24.7
2216,1,1,0,64,1,1,1,0,108.95
6826,0,0,0,4,1,0,0,0,20.7
1613,0,0,0,34,1,0,0,0,19.7
6315,1,0,1,48,1,0,0,2,70.1
3632,1,0,0,24,1,1,1,0,79.65
962,0,1,0,8,1,0,0,0,60.9
6334,1,0,1,67,1,1,1,2,104.0
6603,0,0,0,14,1,1,0,0,66.6
5359,1,1,0,10,0,0,0,0,29.65
359,0,0,1,42,1,1,1,1,97.1
3839,1,0,1,15,1,0,0,0,20.05
4700,1,0,0,2,1,0,0,0,45.85
1246,1,0,1,45,1,1,1,0,105.15
4899,1,0,1,4,1,1,1,0,84.05
3694,1,0,1,67,1,1,1,2,108.75
5944,0,0,0,12,1,0,0,0,56.65
2567,0,0,0,60,1,1,1,0,95.75
3423,0,0,1,1,1,0,0,0,50.6
2037,1,1,0,1,1,0,1,0,70.6
772,1,0,0,1,1,0,0,0,19.9
6470,0,0,1,8,1,0,0,1,43.45
3562,0,1,0,5,1,1,1,0,89.8
6660,0,0,0,1,1,0,1,0,69.15
6433,1,0,1,58,1,0,0,2,20.5
4649,0,0,0,72,1,1,1,2,108.95
1674,1,0,1,23,1,1,0,2,25.1
365,0,0,0,5,1,0,1,0,96.5
4919,0,0,0,70,0,0,0,2,39.15
4546,1,0,1,12,1,1,1,0,84.5
4327,1,0,0,7,1,0,1,0,69.9
147,0,0,0,1,1,0,0,0,45.65
6183,0,0,1,44,0,0,0,1,54.3
3088,0,0,1,46,1,0,0,2,81.0
5551,0,0,0,20,1,0,0,0,19.6
407,0,1,1,32,1,0,1,0,93.95
6499,0,0,0,1,1,0,0,0,20.3
3456,1,0,0,67,1,1,0,2,85.25
4182,1,1,0,29,1,1,1,0,98.65
3576,1,0,1,72,1,1,0,1,23.3
3271,0,1,0,12,1,1,1,0,101.35
1031,0,0,1,27,1,1,0,0,71.6
4600,0,0,1,56,1,1,1,2,115.85
855,1,0,1,62,1,1,1,1,100.15
3926,0,0,0,11,0,0,0,0,34.7
78,0,1,0,30,1,0,0,0,74.75
2247,1,0,0,40,1,0,0,2,19.65
5204,0,1,0,38,0,0,0,0,24.85
6653,1,0,0,28,0,0,0,0,29.75
6473,1,0,0,1,1,0,1,0,94.4
4829,1,0,0,12,1,0,0,0,45.0
788,1,0,1,24,1,1,0,1,78.4
2279,0,1,0,72,1,1,0,2,25.1
4095,0,0,0,3,1,0,1,0,82.3
3897,1,0,1,72,1,1,1,2,115.5
4575,0,0,0,4,1,1,0,0,25.25
5846,1,0,0,3,1,1,1,0,76.1
3631,1,1,0,1,1,0,0,0,49.55
6176,0,0,0,43,1,1,1,0,77.85
424,1,0,0,10,0,0,0,0,40.7
392,1,1,0,2,1,0,0,0,44.3
6925,0,0,0,15,1,0,0,1,18.8
6643,1,1,0,3,1,0,1,0,74.6
4200,1,0,0,65,0,0,0,2,59.95
2672,0,0,0,27,1,0,0,1,20.1
6438,0,1,0,1,1,1,1,0,74.4
4747,0,0,0,35,1,0,0,1,20.6
3493,0,0,0,2,1,0,0,0,46.6
1459,1,0,0,60,1,0,1,2,99.65
5074,1,0,1,49,1,0,0,1,19.45
6999,0,0,0,3,0,0,0,0,35.45
3835,1,0,1,24,1,0,0,1,19.9
5445,0,0,1,62,1,1,1,2,89.1
6858,1,0,1,25,1,1,1,0,89.1
5459,1,0,1,10,1,0,1,0,88.85
2355,0,0,1,67,1,0,0,2,54.2
2442,0,1,0,7,1,1,1,0,84.8
5472,0,0,1,24,1,1,0,0,81.0
464,0,1,0,72,1,1,1,2,116.05
163,0,0,0,53,1,1,0,2,73.9
6091,0,1,0,2,1,1,1,0,86.85
6302,1,0,0,5,1,1,1,0,75.55
6747,1,0,0,52,0,0,0,1,35.45
6982,1,0,1,72,1,0,0,2,74.35
2009,0,0,1,70,1,1,0,2,79.25
3084,0,0,0,9,1,0,0,1,20.15
900,1,0,0,2,1,0,0,0,19.5
5507,1,0,0,28,1,0,0,1,59.9
2293,0,0,0,72,1,1,0,2,85.95
4481,0,0,0,42,0,0,0,0,40.15
3716,1,0,0,11,1,1,1,0,102.0
5840,1,0,1,61,1,0,0,1,49.7
1764,0,0,1,63,1,1,0,2,75.7
1549,0,0,0,1,1,0,0,0,45.85
3029,0,0,1,23,1,1,0,1,48.35
5309,1,0,0,61,1,0,0,2,20.25
2044,0,0,0,7,1,0,0,1,19.5
767,0,0,0,14,1,0,0,1,20.4
1508,1,1,1,23,1,0,1,0,88.45
6843,1,0,0,9,1,1,1,0,91.75
4517,1,1,0,11,1,1,1,0,99.55
4219,1,0,0,48,1,0,1,1,75.15
5849,0,0,0,63,1,0,0,2,19.95
4597,1,0,0,6,1,0,1,0,99.95
3292,1,0,0,5,0,0,0,0,50.95
819,0,0,0,70,1,1,1,2,88.0
1403,0,0,0,8,1,0,0,0,66.25
1382,1,0,1,46,1,1,0,1,24.95
2148,0,0,1,6,1,0,0,0,19.55
1638,1,0,1,68,1,1,1,2,84.4
6771,0,0,1,31,1,0,0,0,20.65
399,1,0,1,23,1,0,0,1,20.05
882,1,0,0,6,1,0,1,0,83.9
3565,0,0,0,1,1,0,0,0,50.75
6288,0,0,0,2,1,1,1,0,79.45
1179,0,1,0,43,1,1,1,0,94.3
4244,0,0,1,46,1,0,0,2,19.75
4793,0,0,0,49,1,0,1,1,99.25
2130,0,0,0,51,1,1,1,1,94.8
456,0,0,1,28,1,0,1,1,92.9
1950,0,0,0,65,1,1,1,0,91.85
689,0,0,0,51,1,1,1,0,83.4
5561,0,0,0,1,1,0,0,0,20.65
1953,0,0,1,1,1,0,1,0,75.35
2710,1,0,0,24,1,0,0,1,20.4
5216,1,0,0,48,0,0,0,1,34.7
4349,0,1,0,1,1,1,1,0,80.3
6109,1,0,0,2,1,1,0,0,54.15
1884,0,0,0,27,1,0,0,1,55.45
6339,0,0,1,1,1,0,0,0,49.9
6218,1,0,1,70,0,0,0,1,58.4
2494,0,0,0,35,1,1,1,0,75.35
3036,0,0,0,67,0,0,0,1,49.35
3603,0,0,0,2,1,0,0,0,45.85
845,1,0,1,15,1,0,0,1,20.55
542,1,0,0,1,1,0,0,0,19.55
3724,0,0,1,62,1,1,0,1,24.8
4187,1,0,1,36,1,0,0,2,20.25
3679,0,0,0,1,1,0,0,0,20.1
5620,0,0,0,72,1,1,1,2,104.8
6749,0,0,0,70,1,1,0,1,79.4
4823,0,0,0,1,1,0,0,0,53.95
2964,0,0,0,24,1,1,0,1,58.35
2529,0,1,0,45,1,0,0,1,62.7
1048,0,0,0,29,1,0,0,1,19.8
1960,1,0,1,33,1,1,1,0,88.6
2530,1,0,0,7,1,0,1,0,100.4
5174,1,0,0,7,1,0,1,0,80.3
237,0,0,0,18,1,1,1,0,73.15
1133,0,0,1,2,1,0,0,0,19.25
5824,0,0,1,66,1,1,0,2,79.85
4259,1,0,0,3,1,0,0,0,19.6
5193,1,0,0,72,1,1,0,2,26.45
5281,1,0,1,72,1,1,0,2,66.75
6727,1,1,0,13,0,0,0,0,45.3
2978,0,0,0,24,1,0,1,0,85.95
5572,0,0,0,70,1,1,0,2,74.8
5406,0,0,1,71,1,1,1,2,97.2
4743,0,0,0,56,1,1,0,2,59.5
3919,1,0,0,6,1,1,1,0,93.55
3138,1,0,0,1,1,0,0,0,45.3
6279,1,0,1,21,1,0,0,0,44.95
4073,0,0,1,14,1,0,0,0,65.45
6047,0,0,0,13,1,1,0,0,65.85
3229,1,0,0,12,1,1,1,0,94.2
1826,0,0,0,65,1,1,1,0,90.65
593,0,0,0,30,1,0,1,0,84.3
2725,1,0,0,2,0,0,0,0,24.5
4137,1,0,1,12,1,0,0,0,20.1
560,0,0,0,56,1,1,1,1,107.25
5513,1,1,0,67,1,0,1,2,92.45
4942,0,0,1,4,1,1,0,0,50.9
243,1,1,0,65,1,0,1,0,94.4
4437,0,0,0,60,1,1,1,2,101.15
4868,1,0,0,37,1,1,1,0,99.5
405,0,0,0,72,1,0,0,2,19.8
1442,1,0,1,52,1,0,1,1,100.3
261,0,1,0,13,1,1,1,0,106.9
4709,1,1,0,56,1,1,1,0,96.85
7017,1,0,0,51,1,0,0,2,20.65
1689,0,0,1,7,0,0,0,0,58.85
1725,1,1,0,17,1,1,1,0,94.2
2496,0,0,0,18,1,0,0,2,20.05
6709,0,0,0,50,1,1,1,1,99.4
340,1,1,0,32,1,0,0,0,54.65
4901,1,0,0,1,1,0,1,0,74.7
1601,0,0,0,46,1,1,1,1,94.65
4576,0,0,1,16,1,0,0,0,19.75
3725,1,0,0,1,1,0,1,0,70.8
6974,1,0,0,51,1,1,1,1,98.85
2785,1,0,0,25,1,1,1,2,108.9
1523,0,0,0,8,1,0,0,0,43.55
5238,1,0,0,33,1,0,0,1,53.75
6246,0,0,0,54,1,0,0,2,65.3
6521,1,0,1,18,1,1,0,2,25.1
1766,1,0,1,27,1,0,0,1,20.55
6947,0,0,1,68,1,1,1,1,101.05
4037,1,0,1,59,1,1,0,2,25.45
5562,1,1,0,56,1,1,1,0,76.85
5703,0,1,0,72,1,1,0,2,25.4
6581,1,1,0,54,1,1,0,1,72.1
363,1,0,0,47,1,0,0,2,20.55
6966,0,0,1,50,0,0,0,1,43.05
6934,0,0,0,71,1,1,1,2,104.15
4443,1,0,0,1,1,0,0,0,44.75
5610,1,0,0,3,1,1,1,0,75.5
6500,1,0,0,21,0,0,0,2,35.1
2562,0,0,1,66,0,0,0,2,50.55
6680,1,0,1,48,1,0,1,2,95.5
6453,0,1,0,47,1,1,1,0,100.05
3083,0,0,1,60,1,1,0,1,23.95
6484,0,0,0,37,1,1,0,1,90.6
2102,0,0,1,18,1,1,1,0,80.55
632,0,0,1,72,1,1,0,2,89.85
2493,1,0,0,6,1,1,1,0,90.75
2665,0,1,0,33,1,0,1,1,93.55
5097,0,0,0,35,1,1,1,0,96.75
4406,1,0,0,37,1,1,0,0,78.9
5165,0,1,0,1,1,0,1,0,69.65
4987,0,0,0,71,1,1,0,2,24.45
2334,0,1,0,16,1,1,1,0,85.05
6238,0,1,0,54,1,1,1,0,74.0
3619,1,0,1,72,1,0,0,2,85.3
3883,1,0,0,12,1,1,1,0,79.8
5273,1,0,1,69,1,0,0,2,20.15
4211,0,1,0,24,1,1,1,0,102.95
1494,1,0,1,8,1,0,0,1,19.75
2401,0,1,1,11,1,0,0,0,54.55
3874,1,0,0,9,1,0,0,0,43.75
1232,0,0,1,34,1,0,1,0,78.3
2661,1,0,0,66,0,0,0,2,47.4
2817,1,0,0,41,1,0,0,2,20.65
6430,1,0,1,16,1,0,0,0,19.35
5818,0,0,0,65,1,1,1,2,105.1
4153,0,0,0,27,1,0,0,1,20.3
5239,0,0,1,68,1,0,1,1,105.75
3061,0,1,0,23,1,1,1,0,106.4
6018,0,0,0,33,1,0,0,2,20.35
6967,0,1,0,25,1,1,1,0,89.5
1735,0,0,1,72,1,1,1,2,114.45
2823,0,0,0,39,1,0,0,2,20.45
5365,0,0,1,62,1,0,0,2,20.0
4819,0,0,1,53,1,0,0,2,19.75
2475,1,0,0,53,1,0,1,2,99.5
2564,0,0,0,18,1,1,0,1,82.0
5929,0,1,0,62,1,1,1,0,89.1
5441,1,0,0,70,1,1,0,2,65.3
707,0,1,0,27,1,1,1,1,104.65
3046,1,0,0,61,1,1,1,1,103.3
6009,0,1,0,53,1,1,1,0,103.85
5371,1,0,0,54,1,1,1,1,103.95
72,0,1,1,64,1,1,1,2,111.6
4448,1,1,0,30,1,1,1,0,99.7
6584,1,0,1,50,1,0,0,2,20.55
1190,0,0,0,38,1,1,1,1,104.85
2601,1,0,1,72,1,1,1,2,98.65
1125,0,1,0,39,1,1,1,0,105.65
1241,0,0,0,30,1,1,0,0,64.5
6305,1,1,0,26,1,1,1,0,95.0
5809,1,0,0,6,1,0,1,0,85.95
3351,1,0,0,16,1,0,0,0,53.9
4008,1,0,1,51,0,0,0,1,56.15
1577,1,0,1,17,1,0,1,1,98.6
3906,1,0,0,1,1,0,1,0,78.8
3729,0,0,0,62,1,0,0,2,20.05
4358,0,0,1,13,1,0,0,1,64.75
1343,0,0,1,64,1,0,0,1,73.05
7024,0,0,0,44,1,1,1,0,84.8
440,1,0,1,16,1,1,1,0,112.95
1100,0,0,1,15,1,1,0,0,24.8
2637,1,0,1,36,0,0,0,2,40.65
4954,0,0,1,1,1,0,1,0,90.85
649,0,1,0,24,1,0,1,0,70.0
1546,1,0,0,60,1,0,0,2,19.85
6024,1,0,0,3,1,1,1,0,91.5
5370,0,0,1,16,1,1,1,0,90.8
2852,0,0,0,66,1,0,0,2,85.9
3503,0,0,0,66,1,1,1,1,104.25
5086,0,0,0,45,1,0,0,1,20.4
630,0,1,1,43,1,1,1,0,110.75
4768,0,1,1,71,1,0,0,2,19.8
1249,0,0,0,1,1,0,0,0,45.05
5812,0,0,1,1,1,0,1,0,71.0
482,1,1,0,20,1,0,1,0,81.45
1584,1,1,0,65,0,0,0,2,53.5
4676,0,0,1,19,1,0,0,0,20.0
1462,0,0,0,36,1,0,0,1,20.0
3040,0,0,0,71,1,1,1,2,108.6
5411,1,1,0,1,0,0,0,0,24.8
3273,0,0,0,33,1,0,1,0,68.25
3683,0,0,0,71,1,0,0,2,54.5
4145,1,0,0,13,1,0,0,0,67.8
4953,1,0,0,29,1,0,0,2,19.4
3225,1,0,0,13,1,0,0,0,71.95
1072,0,0,0,22,0,0,0,2,56.75
2631,0,1,0,7,1,1,1,0,99.25
1660,0,0,0,47,1,1,0,0,25.4
2425,0,0,0,26,1,0,0,0,20.3
5935,0,1,0,13,1,0,0,0,59.9
5345,0,0,0,26,1,0,1,0,89.8
3097,0,0,1,2,1,0,0,0,20.4
3976,1,0,0,4,0,0,0,0,24.45
6299,1,0,0,52,1,1,0,2,80.95
6681,0,1,0,3,1,1,1,0,91.05
4998,0,1,0,62,1,1,1,1,110.75
5579,1,0,1,70,1,1,1,2,93.9
1408,1,0,0,71,1,1,1,1,104.1
1845,0,0,0,69,0,0,0,1,35.75
1798,0,0,0,35,1,1,0,1,26.2
3957,0,0,0,63,1,1,1,2,102.6
1475,1,1,0,69,1,1,1,2,105.4
35,1,0,1,72,1,1,1,2,99.9
444,1,0,0,36,1,0,1,0,80.4
2359,0,0,0,33,1,1,0,0,72.75
3654,1,0,0,28,1,0,1,0,89.9
3179,1,0,0,27,1,0,0,2,19.6
1286,1,0,0,1,1,0,0,1,74.1
5212,0,0,1,72,0,0,0,2,38.5
4445,1,0,0,63,1,1,1,2,98.0
3416,0,0,1,12,1,0,0,0,69.85
2137,0,0,1,12,1,1,0,2,25.4
2636,1,1,0,70,1,1,1,2,113.0
4016,1,0,0,1,1,0,0,0,45.35
6802,1,0,0,20,1,1,1,0,89.1
1681,1,0,0,72,1,1,0,2,25.0
5119,1,0,0,5,1,0,1,0,75.65
1692,0,0,1,39,0,0,0,1,25.25
5189,0,0,0,1,1,1,0,0,54.3
5606,0,0,1,15,1,0,0,1,55.2
3635,1,0,0,72,1,1,0,2,24.55
372,0,0,1,24,0,0,0,2,35.75
5405,0,0,1,34,1,1,1,1,103.8
6667,1,0,0,9,1,0,1,0,79.55
140,1,1,1,72,1,1,0,2,88.05
4419,1,0,1,8,1,0,0,0,21.05
6556,1,0,1,6,1,0,0,1,19.0
5787,1,0,0,36,1,0,1,0,87.55
714,0,0,0,72,1,1,0,2,25.4
3188,1,0,0,8,1,0,0,0,49.85
6214,0,0,0,44,1,0,0,2,20.05
4431,1,0,0,18,1,0,1,0,69.8
4921,1,0,1,39,1,1,1,0,99.95
406,0,0,1,60,1,1,1,1,95.4
20,0,1,0,1,0,0,0,0,39.65
1004,0,0,0,21,1,0,0,0,20.0
2411,0,0,1,60,1,1,0,2,84.95
2545,1,0,1,62,1,0,0,1,70.75
2390,1,0,1,8,1,0,0,1,19.8
5655,0,0,0,65,1,1,0,2,25.1
42,1,0,1,17,1,0,0,1,20.75
2830,0,0,0,60,1,0,0,2,61.4
3371,1,0,1,11,1,0,0,0,19.25
3022,1,0,0,2,1,0,0,0,19.95
3364,1,0,0,21,1,1,1,0,103.9
4399,1,0,0,66,1,1,1,0,103.1
11,0,0,0,16,1,0,0,2,18.95
4760,0,0,1,66,1,0,0,1,75.1
1177,1,0,0,46,1,1,0,2,79.2
1947,1,0,0,70,1,1,1,1,90.25
2501,0,0,1,72,1,0,0,2,20.35
2863,0,0,0,1,1,0,0,0,44.6
3865,1,0,1,1,1,1,0,0,24.0
1026,0,1,0,8,1,1,1,0,100.6
3848,1,0,0,2,1,0,0,0,49.2
2989,0,0,1,1,1,0,0,0,19.2
961,0,0,0,17,1,0,0,1,20.5
2889,0,0,1,58,0,0,0,1,50.0
3015,0,0,1,59,1,0,0,2,86.75
3338,1,0,0,12,1,0,1,0,89.4
4967,1,0,0,3,1,1,0,0,63.6
735,0,0,1,32,0,0,0,0,50.6
4400,1,0,1,7,0,0,0,0,24.7
1440,0,0,1,8,1,0,0,1,19.9
2875,0,0,0,22,1,1,1,0,85.1
3986,0,0,0,66,1,1,1,2,96.6
916,1,1,0,23,1,0,1,0,75.4
5876,1,1,0,1,1,0,1,0,86.0
5491,0,0,0,21,1,0,0,0,65.35
4089,1,0,0,9,1,1,1,0,74.75
6502,1,0,1,44,1,0,0,0,56.25
5499,0,1,0,15,1,0,1,0,79.4
2772,1,0,1,67,1,1,0,2,74.0
1624,1,0,0,56,1,1,1,1,98.25
6891,1,0,0,4,0,0,0,0,29.05
821,0,0,1,43,1,0,0,2,79.15
1367,0,1,0,61,1,1,1,0,82.15
3712,0,0,0,44,1,0,0,1,65.4
6324,1,0,1,9,1,0,1,0,75.85
850,1,0,1,72,1,1,1,2,115.8
1000,1,0,0,7,1,0,1,0,95.35
5228,0,0,0,9,1,0,0,0,44.4
4114,1,0,1,51,1,0,0,2,19.95
1637,0,0,0,66,0,0,0,1,29.45
1667,0,0,0,14,1,1,0,1,24.8
4589,1,0,1,10,1,0,0,2,20.15
3173,1,0,0,17,1,0,0,1,19.35
5355,0,0,0,48,1,1,1,0,95.4
1347,0,0,0,19,1,0,0,2,19.95
6840,0,0,1,1,1,0,0,0,19.3
3230,0,0,1,63,1,0,0,2,19.55
6369,0,1,0,67,1,0,1,2,105.05
5407,1,0,1,63,1,0,0,2,63.55
4783,1,1,1,71,1,1,0,1,69.2
3232,0,0,1,36,1,0,0,1,53.65
5760,0,1,0,16,1,0,1,0,91.55
703,1,0,0,2,1,0,0,0,20.55
7022,0,0,0,72,1,1,1,1,104.95
3291,1,0,1,24,1,0,0,0,55.15
3673,0,0,0,42,1,1,1,0,101.75
2408,1,0,1,45,1,0,0,2,20.85
1327,0,0,0,59,1,1,1,1,99.5
6551,1,0,0,63,1,0,1,1,96.0
6338,0,0,0,1,1,0,0,0,20.25
4440,0,0,0,43,1,0,0,2,60.0
6735,1,0,1,71,1,0,0,2,87.25
986,1,0,0,12,1,0,0,0,43.8
5590,0,0,1,25,1,0,0,0,19.15
6386,0,0,1,72,1,1,0,2,83.55
6055,1,0,0,6,1,0,0,0,55.0
5830,0,0,1,30,1,1,0,1,25.35
4049,1,1,0,46,1,1,1,1,100.25
3485,0,0,0,2,1,1,1,0,73.25
2474,1,0,0,47,1,1,1,0,106.35
3873,1,0,1,51,0,0,0,2,34.2
1198,1,0,0,42,1,0,0,2,20.75
4181,1,0,0,62,1,1,1,0,101.35
1518,1,0,0,5,1,0,0,0,20.55
5838,0,0,1,53,1,1,0,0,71.85
1799,1,0,0,10,1,1,1,0,98.7
1014,0,0,1,18,1,0,0,0,57.45
128,0,0,0,1,1,0,0,0,19.75
1364,1,0,1,51,1,0,0,2,85.5
5412,0,1,0,61,1,1,1,1,85.55
4470,0,0,0,7,1,0,0,0,44.65
891,0,0,1,50,1,1,1,0,103.85
2793,0,0,0,4,1,1,1,0,80.1
5912,1,1,0,47,1,1,1,0,85.2
4403,1,0,1,32,1,1,0,0,62.45
6703,1,0,0,2,0,0,0,0,45.25
6039,0,1,0,27,0,0,0,0,36.5
3249,1,0,1,10,1,0,0,0,55.55
1208,1,0,0,1,1,0,1,0,80.25
3868,1,0,1,21,1,0,1,0,74.05
6318,0,0,1,12,1,0,0,0,21.05
4065,0,0,0,1,1,0,0,0,19.75
6023,1,1,0,51,1,0,0,2,19.6
1239,1,0,1,3,1,0,0,0,58.7
2289,1,0,1,72,1,1,1,2,107.45
2740,1,0,0,1,1,0,0,0,44.4
275,0,0,0,5,1,1,1,0,85.4
4585,1,1,0,1,1,1,1,0,85.05
1035,0,0,0,66,1,1,0,2,25.1
1229,0,0,0,61,1,1,0,2,75.35
1008,0,0,1,32,1,1,1,0,99.55
3828,1,0,0,65,1,0,0,2,19.35
2532,1,1,0,41,1,0,1,1,101.1
4293,1,0,0,14,1,0,1,0,89.8
1058,0,0,1,2,1,0,1,0,89.55
5220,1,0,0,29,1,0,0,1,58.0
281,1,0,0,10,1,0,0,0,51.2
1043,0,0,1,32,1,0,1,0,69.75
1316,0,0,0,7,1,0,0,0,19.95
968,1,0,0,71,1,0,0,2,77.35
2381,0,0,0,11,1,0,0,1,19.5
5617,0,0,0,2,1,0,0,0,20.75
1939,0,0,1,1,1,0,0,0,21.05
6560,0,0,1,23,1,0,0,1,19.8
1274,1,0,1,62,1,1,1,2,101.15
619,1,0,0,7,1,1,1,0,78.55
5113,1,0,1,71,1,1,1,2,113.65
1742,1,0,0,2,1,0,1,0,87.15
1390,1,0,1,72,1,0,0,2,68.75
5733,1,0,1,71,1,0,0,2,19.85
1579,0,1,0,12,1,0,1,0,80.45
1655,1,0,1,3,1,0,0,0,44.3
3568,1,0,0,21,1,0,1,0,99.15
2352,0,0,0,8,1,0,0,0,19.7
2212,0,0,0,10,1,0,0,1,19.5
7001,0,0,0,3,1,0,0,0,49.9
3178,0,0,0,52,1,0,1,0,84.1
3192,0,0,0,58,1,0,0,2,19.15
1307,1,0,0,36,1,0,0,1,75.55
575,0,0,0,61,1,0,0,2,81.05
2360,0,0,1,62,1,0,0,2,20.05
1280,1,1,0,72,1,1,1,2,114.85
6820,1,0,0,59,1,1,1,0,93.35
4957,0,0,0,13,1,0,0,0,20.4
5827,0,0,1,34,1,1,1,0,90.05
1993,1,0,1,1,1,0,0,0,45.7
2639,0,0,0,22,1,1,0,0,54.45
269,1,0,0,71,1,1,0,2,24.25
629,0,1,0,49,1,1,1,0,90.05
6574,1,1,0,9,1,1,1,0,90.1
3081,0,0,0,4,1,0,1,0,77.85
3466,0,0,1,72,1,1,0,2,25.1
6146,1,0,0,25,1,0,1,0,99.5
4396,0,1,0,1,0,0,0,0,25.1
4023,0,0,0,42,1,0,0,1,19.8
6669,1,1,0,35,1,1,1,0,99.05
2046,1,0,1,1,0,0,0,0,24.7
4356,1,0,0,3,1,0,0,0,18.8
5528,0,0,0,44,1,0,0,1,59.85
2113,0,0,1,45,1,1,1,1,95.0
27,0,0,1,1,0,0,0,0,30.2
2040,0,0,0,71,1,1,0,2,90.55
3928,1,0,0,18,1,0,1,0,95.95
6362,1,0,0,2,1,1,1,0,74.9
3216,1,0,1,1,1,0,0,0,50.45
6557,1,0,0,33,1,1,1,0,100.0
3814,0,0,0,72,1,1,0,2,88.7
129,0,1,0,71,0,0,0,1,56.45
5214,1,0,1,2,1,0,1,0,73.55
6911,1,0,1,57,1,0,0,2,20.1
4599,1,0,1,52,1,0,0,1,50.95
13,0,0,0,49,1,1,1,0,103.7
6040,1,0,0,1,1,0,1,0,70.75
4476,1,0,0,1,1,0,0,0,20.9
1525,1,0,1,7,1,0,0,0,20.65
2365,0,1,0,18,1,1,1,0,93.9
4648,0,0,0,2,1,0,1,0,70.3
3052,0,0,0,37,1,1,0,0,55.05
4005,0,0,0,1,1,1,0,0,24.05
2340,1,0,1,48,0,0,0,1,45.0
374,0,0,0,37,1,0,1,0,96.1
6249,0,0,0,3,1,1,1,0,74.5
6762,0,0,0,35,1,0,0,0,55.0
939,1,0,0,15,1,0,0,0,19.9
6738,0,0,0,1,1,0,0,0,20.35
4573,0,0,1,72,1,0,0,2,20.55
2147,0,0,0,18,1,0,0,0,19.0
3591,1,0,0,2,1,0,1,0,86.25
5564,0,0,0,35,1,1,0,2,55.25
6786,1,0,0,11,1,0,0,0,48.55
5920,1,1,0,26,1,0,1,0,78.8
3623,0,1,0,37,1,0,1,0,72.25
529,1,1,0,56,1,1,1,2,99.9
3714,0,0,1,69,1,0,0,2,59.75
4732,1,0,1,71,1,0,0,2,19.9
1269,0,0,1,62,1,1,1,2,115.55
4281,0,0,0,50,0,0,0,0,35.0
1394,1,0,1,62,1,1,1,1,110.8
4850,1,0,0,54,1,0,1,1,100.05
4009,0,0,0,63,1,0,0,2,86.7
4390,0,0,1,22,1,0,0,0,57.95
1797,1,0,0,30,1,0,0,2,19.4
2979,0,1,0,57,1,0,0,1,53.5
1441,1,1,0,58,1,1,1,1,97.8
5263,0,1,0,55,0,0,0,0,44.85
6860,1,0,0,37,1,1,1,0,101.9
3811,0,0,0,2,1,0,0,0,54.45
1273,0,1,0,49,1,1,1,0,88.2
4703,0,1,0,24,1,1,1,0,78.85
1712,1,0,0,29,1,1,0,1,55.25
955,0,0,0,1,1,0,0,0,44.7
5209,0,0,0,72,1,1,1,2,109.95
5626,1,0,0,11,1,0,0,0,64.05
6223,1,0,1,7,1,0,1,0,69.0
6465,1,0,1,59,1,0,0,2,20.6
403,1,0,0,68,1,0,0,1,55.9
2071,1,0,1,67,1,1,1,2,94.1
6687,1,1,0,2,1,1,1,0,79.2
1977,0,1,0,31,1,1,1,0,90.7
158,0,0,1,16,1,0,0,2,64.25
3888,1,0,0,1,1,0,1,0,80.15
902,0,0,0,17,1,0,1,0,93.85
352,1,1,0,7,1,0,1,0,89.15
4540,0,0,0,1,1,0,0,0,20.95
4130,1,0,0,10,0,0,0,0,36.25
754,1,0,0,2,1,0,1,0,90.35
2971,1,0,1,59,1,1,0,2,90.3
7008,1,1,0,3,1,1,1,0,75.05
2920,1,0,0,72,1,0,0,2,85.1
